ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2332668,G,Cupressaceae,,Juniperus,,"mucronata",,"","R.P.Adams",Accepted,,H,WCSP,377547,1012280-1,"Biochem. Syst. Ecol.","28: 158","","2000"
kew-2332700,G,Cupressaceae,,Juniperus,,"navicularis",,"","Gand.",Accepted,,H,WCSP,377575,676848-1,"Bull. Soc. Bot. France","57: 55","","1910"
kew-2332719,G,Cupressaceae,,Juniperus,,"occidentalis",,"","Hook.",Accepted,,H,WCSP,377592,30028138-2,"Fl. Bor.-Amer.","2: 166","","1838"
kew-2332725,G,Cupressaceae,,Juniperus,,"osteosperma",,"","(Torr.) Little",Accepted,,H,WCSP,377597,132523-2,"Leafl. W. Bot.","5: 125","","1948"
kew-2332702,G,Cupressaceae,,Juniperus,,"oxycedrus",,"","L.",Accepted,,H,WCSP,377576,262299-1,"Sp. Pl.","1038","","1753"
kew-2871151,G,Cupressaceae,,Juniperus,,"oxycedrus",var.,"badia","H.Gay",Accepted,,L,WCSP,385701,,"Compt. Rend. Assoc. Franç. Avancem. Sci.","1889: 501","","1889"
kew-2607610,G,Cupressaceae,,Juniperus,×,"palanciana",,"","J.M.Aparicio & Uribe-Ech.",Accepted,,H,WCSP,381507,77086863-1,"Toll Negre","8: 6","","2006"
kew-459875,G,Cupressaceae,,Juniperus,×,"pfitzeriana",,"","(Späth) P.A.Schmidt",Accepted,,H,WCSP,459875,77109025-1,"Folia Dendrol.","10: 292","","1983"
kew-2332707,G,Cupressaceae,,Juniperus,,"phoenicea",,"","L.",Accepted,,H,WCSP,377581,262307-1,"Sp. Pl.","1040","","1753"
kew-2871176,G,Cupressaceae,,Juniperus,,"phoenicea",var.,"turbinata","(Guss.) Parl.",Accepted,,L,WCSP,385711,,"Prodr.","16(2): 487","","1868"
kew-2332862,G,Cupressaceae,,Juniperus,,"pinchotii",,"","Sudw.",Accepted,,H,WCSP,377678,676852-1,"Forest. Irrig.","11: 203","","1905"
kew-2331657,G,Cupressaceae,,Juniperus,,"pingii",,"","W.C.Cheng ex Ferré",Accepted,,H,WCSP,377310,,"Bull. Soc. Hist. Nat. Toulouse","79: 76","","1944"
kew-2331658,G,Cupressaceae,,Juniperus,,"pingii",var.,"carinata","Y.F.Yu & L.K.Fu",Accepted,,L,WCSP,377311,999511-1,"Novon","7: 443","","1997 publ. 1998"
kew-2604742,G,Cupressaceae,,Juniperus,,"poblana",,"","(Martínez) R.P.Adams",Accepted,,H,WCSP,381400,60445102-2,"Phytologia","88: 239","","2006"
kew-2332796,G,Cupressaceae,,Juniperus,,"polycarpos",,"","K.Koch",Accepted,,H,WCSP,377662,262309-1,"Linnaea","22: 303","","1849"
kew-2871180,G,Cupressaceae,,Juniperus,,"polycarpos",var.,"seravschanica","(Kom.) Kitam.",Accepted,,L,WCSP,385715,,"Pl. W. Pakist.","Add. Afg.: 68","","1966"
kew-2332970,G,Cupressaceae,,Juniperus,,"polycarpos",var.,"turcomanica","(B.Fedtsch.) R.P.Adams",Accepted,,L,WCSP,377688,60436245-2,"Phytologia","86: 50","","2004"
kew-2332772,G,Cupressaceae,,Juniperus,,"procera",,"","Hochst. ex Endl.",Accepted,,H,WCSP,377641,262311-1,"Syn. Conif.","26","","1847"
kew-2332773,G,Cupressaceae,,Juniperus,,"procumbens",,"","(Siebold ex Endl.) Miq.",Accepted,,H,WCSP,377642,1143504-2,"Fl. Jap.","2: 59","","1870"
kew-2332787,G,Cupressaceae,,Juniperus,,"przewalskii",,"","Kom.",Accepted,,H,WCSP,377653,,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","5: 28","","1924"
kew-2332778,G,Cupressaceae,,Juniperus,,"pseudosabina",,"","Fisch. & C.A.Mey.",Accepted,,H,WCSP,377646,262316-1,"Index Seminum (LE)","8: 65","","1842"
kew-2331667,G,Cupressaceae,,Juniperus,,"recurva",,"","Buch.-Ham. ex D.Don",Accepted,,H,WCSP,377319,262325-1,"Prodr. Fl. Nepal.","55","","1825"
kew-2331642,G,Cupressaceae,,Juniperus,,"rigida",,"","Siebold & Zucc.",Accepted,,H,WCSP,377295,,"Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.","4(3): 233","","1846"
kew-2604745,G,Cupressaceae,,Juniperus,,"rigida",var.,"conferta","(Parl.) Patschke",Accepted,,L,WCSP,381403,,"Bot. Jahrb. Syst.","48: 678","","1913"
kew-2331683,G,Cupressaceae,,Juniperus,,"sabina",,"","L.",Accepted,,H,WCSP,377333,30166980-2,"Sp. Pl.","1039","","1753"
kew-2331646,G,Cupressaceae,,Juniperus,,"sabina",var.,"arenaria","(E.H.Wilson) Farjon",Accepted,,L,WCSP,377299,20001204-1,"World Checklist & Bibliogr. Conifers","ed. 2: 73","","2001"
kew-2331674,G,Cupressaceae,,Juniperus,,"sabina",var.,"davurica","(Pall.) Farjon",Accepted,,L,WCSP,377326,20001205-1,"World Checklist & Bibliogr. Conifers","ed. 2: 73","","2001"
kew-2331706,G,Cupressaceae,,Juniperus,,"saltillensis",,"","M.T.Hall",Accepted,,H,WCSP,377355,132533-2,"Fieldiana, Bot.","34(4): 45","","1971"
kew-2331707,G,Cupressaceae,,Juniperus,,"saltuaria",,"","Rehder & E.H.Wilson",Accepted,,H,WCSP,377356,676859-1,"Pl. Wilson.","2: 61","","1914"
kew-2331701,G,Cupressaceae,,Juniperus,,"saxicola",,"","Britton & P.Wilson",Accepted,,H,WCSP,377350,132534-2,"Bull. Torrey Bot. Club","50: 35","","1923"
kew-2331680,G,Cupressaceae,,Juniperus,,"scopulorum",,"","Sarg.",Accepted,,H,WCSP,377330,132535-2,"Gard. & Forest","10: 420","","1897"
kew-2331681,G,Cupressaceae,,Juniperus,,"semiglobosa",,"","Regel",Accepted,,H,WCSP,377331,262351-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","6: 487","","1879"
kew-2331589,G,Cupressaceae,,Juniperus,,"squamata",,"","Buch.-Ham. ex D.Don",Accepted,,H,WCSP,377283,,"Descr. Pinus","2: 17","","1824"
kew-2333149,G,Cupressaceae,,Juniperus,,"squamata",var.,"fargesii","Rehder & E.H.Wilson",Accepted,,L,WCSP,377740,324432-2,"Pl. Wilson.","2: 59","","1914"
kew-2333110,G,Cupressaceae,,Juniperus,,"squamata",f.,"wilsonii","Rehder",Accepted,,L,WCSP,377735,324433-2,"J. Arnold Arbor.","1: 1491","","1920"
kew-2329425,G,Cupressaceae,,Juniperus,,"standleyi",,"","Steyerm.",Accepted,,H,WCSP,377231,132539-2,"Publ. Field Mus. Nat. Hist., Bot. Ser.","23: 3","","1943"
tro-50100958,G,Cupressaceae,,Juniperus,,"taiwaniana",,"","Hayata",Unresolved,,L,TRO,50100958,,"","","",""
tro-9400119,G,Cupressaceae,,Juniperus,×,"talassica",,"","Lipsky",Unresolved,,L,TRO,9400119,,"","","",""
kew-2329470,G,Cupressaceae,,Juniperus,,"taxifolia",,"","Hook. & Arn.",Accepted,,H,WCSP,377255,262369-1,"Bot. Beechey Voy.","271","","1838"
kew-2871235,G,Cupressaceae,,Juniperus,,"taxifolia",var.,"lutchuensis","(Koidz.) Satake",Accepted,,L,WCSP,385740,,"Bull. Natl. Sci. Mus. Tokyo","6(2): 193","","1962"
kew-2329479,G,Cupressaceae,,Juniperus,,"thurifera",,"","L.",Accepted,,H,WCSP,377262,132544-2,"Sp. Pl.","1039","","1753"
kew-2871237,G,Cupressaceae,,Juniperus,,"thurifera",var.,"africana","Maire",Accepted,,L,WCSP,385742,70005369-1,"Bull. Soc. Hist. Nat. Afrique N.","17: 125","","1926"
kew-2329475,G,Cupressaceae,,Juniperus,,"tibetica",,"","Kom.",Accepted,,H,WCSP,377260,,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","5: 27","","1924"
kew-2329450,G,Cupressaceae,,Juniperus,,"tsukusiensis",,"","Masam.",Accepted,,H,WCSP,377237,676879-1,"Bot. Mag. (Tokyo)","44: 50","","1930"
kew-466089,G,Cupressaceae,,Juniperus,,"tsukusiensis",var.,"taiwanensis","(R.P.Adams & C.F.Hsieh) R.P.Adams",Accepted,,L,WCSP,466089,60457222-2,"Phytologia","93: 127","","2011"
tro-50193264,G,Cupressaceae,,Juniperus,,"viminalis",,"","Jovan.",Unresolved,,L,TRO,50193264,,"Fl. Serbiae","1: 413","413","1992"
kew-2331595,G,Cupressaceae,,Juniperus,,"virginiana",,"","L.",Accepted,,H,WCSP,377287,132551-2,"Sp. Pl.","1039","","1753"
kew-2331600,G,Cupressaceae,,Juniperus,,"virginiana",var.,"silicicola","(Small) A.E.Murray",Accepted,,L,WCSP,377291,132558-2,"Kalmia","13: 8","","1983"
kew-461222,G,Cupressaceae,,Juniperus,,"zanonii",,"","R.P.Adams",Accepted,,H,WCSP,461222,,"Phytologia","92: 112","","2010"
tro-9400388,G,Cupressaceae,,Libocedrus,,"austrocaledonica",,"","Brongn. & Gris.",Unresolved,,L,TRO,9400388,,"Ann. Sci. Nat., Bot., sér. 5,","13: 349","349","1871"
kew-2338367,G,Cupressaceae,,Libocedrus,,"austrocaledonicus",,"","Brongn. & Gris",Accepted,,H,WCSP,377847,262463-1,"Bull. Soc. Bot. France","18: 140","","1871"
kew-2338368,G,Cupressaceae,,Libocedrus,,"bidwillii",,"","Hook.f.",Accepted,,H,WCSP,377848,262464-1,"Handb. N. Zeal. Fl.","1: 257","","1864"
kew-2338369,G,Cupressaceae,,Libocedrus,,"chevalieri",,"","J.Buchholz",Accepted,,H,WCSP,377849,676927-1,"Bull. Mus. Natl. Hist. Nat.","II, 21: 283","","1949"
kew-2338401,G,Cupressaceae,,Libocedrus,,"plumosa",,"","(D.Don) Druce",Accepted,,H,WCSP,377863,676929-1,"Rep. Bot. Soc. Exch. Club Brit. Isles","1916: 633","","1917"
kew-2338399,G,Cupressaceae,,Libocedrus,,"yateensis",,"","Guillaumin",Accepted,,H,WCSP,377862,676931-1,"Bull. Mus. Natl. Hist. Nat.","II, 21: 457","","1949"
tro-31300026,G,Cupressaceae,,Metasequoia,,"disticha",,"","(Heer) Miki",Accepted,,M,TRO,31300026,,"Jap. J. Bot.","11: 261","261","1941"
kew-2508478,G,Cupressaceae,,Metasequoia,,"glyptostroboides",,"","Hu & W.C.Cheng",Accepted,,H,WCSP,379270,828387-1,"Bull. Fan Mem. Inst. Biol.","n.s., 1: 154","","1948"
kew-2371650,G,Cupressaceae,,Microbiota,,"decussata",,"","Kom.",Accepted,,H,WCSP,377977,676932-1,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","4: 180","","1923"
kew-2379206,G,Cupressaceae,,Neocallitropsis,,"pancheri",,"","(Carrière) de Laub.",Accepted,,H,WCSP,378098,294871-1,"in Fl. Nouv.-Caléd.","4: 161","","1972"
tro-100368526,G,Cupressaceae,,Neocupropsis,×,"leylandii",,"","(A.B. Jacks. & Dallim.) de Laub.",Accepted,,M,TRO,100368526,60453076-2,"Novon","19(3): 305","305","2009"
tro-100368542,G,Cupressaceae,,Neocupropsis,×,"notabilis",,"","(A.F. Mitchell) de Laub.",Accepted,,M,TRO,100368542,60453077-2,"Novon","19(3): 305","305","2009"
tro-100368544,G,Cupressaceae,,Neocupropsis,×,"ovensii",,"","(A.F. Mitchell) de Laub.",Accepted,,M,TRO,100368544,60453078-2,"Novon","19(3): 305–306","305","2009"
kew-2411533,G,Cupressaceae,,Papuacedrus,,"papuana",,"","(F.Muell.) H.L.Li",Accepted,,H,WCSP,378344,294873-1,"J. Arnold Arbor.","34: 25","","1953"
kew-2411532,G,Cupressaceae,,Papuacedrus,,"papuana",var.,"arfakensis","(Gibbs) R.J.Johns",Accepted,,L,WCSP,378343,982653-1,"Bot. Mag.","n.s., 12: 70","","1995"
kew-2411520,G,Cupressaceae,,Pilgerodendron,,"uviferum",,"","(D.Don) Florin",Accepted,,H,WCSP,378333,196481-2,"Svensk Bot. Tidskr.","24: 133","","1930"
kew-2411523,G,Cupressaceae,,Platycladus,,"orientalis",,"","(L.) Franco",Accepted,,H,WCSP,378336,677124-1,"Portugaliae Act. Biol., Sér. B, Sist.","Julio Henriques: 33","","1949"
kew-2416524,G,Cupressaceae,,Retinispora,,"glauca",,"","Mast.",Unresolved,,L,WCSP,378404,263643-1,"J. Linn. Soc., Bot.","18: 495","","1881"
kew-2416526,G,Cupressaceae,,Retinispora,,"japonica",,"","Mast.",Unresolved,,L,WCSP,378406,,"J. Linn. Soc., Bot.","18: 495","","1881"
tro-50229452,G,Cupressaceae,,Sabina,,"bonatiana",,"","(Vis.) Antoine",Accepted,,M,TRO,50229452,,"Cupres.-Gatt.","49","49","1857"
tro-24901542,G,Cupressaceae,,Sabina,,"jarkendensis",,"","Kom.",Unresolved,,L,TRO,24901542,,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","4: 181","181","1925"
tro-24901116,G,Cupressaceae,,Sabina,,"lemeeana",,"","Cheng & W. T. Wang",Unresolved,,L,TRO,24901116,,"For. Sinica","1: 250","250","1961"
tro-24901558,G,Cupressaceae,,Sabina,,"wallichiana",,"","(Hook. f. & Thomson ex Parl.) Kom.",Accepted,,M,TRO,24901558,,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","5: 26","26","1924"
tro-24901566,G,Cupressaceae,,Sabina,,"zaidamensis",,"","Kom.",Unresolved,,L,TRO,24901566,,"Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.","5: 28","28","1924"
kew-2484394,G,Cupressaceae,,Sequoia,,"sempervirens",,"","(D.Don) Endl.",Accepted,,H,WCSP,378988,263741-1,"Syn. Conif.","198","","1847"
kew-2587860,G,Cupressaceae,,Sequoiadendron,,"giganteum",,"","(Lindl.) J.Buchholz",Accepted,,H,WCSP,381300,677175-1,"Amer. J. Bot.","26: 536","","1939"
kew-2434113,G,Cupressaceae,,Taiwania,,"cryptomerioides",,"","Hayata",Accepted,,H,WCSP,378591,263753-1,"J. Linn. Soc., Bot.","37: 330","","1906"
kew-2520568,G,Cupressaceae,×,Taxodiomeria,,"peizhongii",,"","Z.J.Ye, J.J.Zhang & S.H.Pan",Unresolved,,L,WCSP,379439,70029658-1,"Sida","20: 1001","","2003"
kew-2434119,G,Cupressaceae,,Taxodium,,"distichum",,"","(L.) Rich.",Accepted,,H,WCSP,378596,30052311-2,"Ann. Mus. Hist. Nat.","16: 298","","1810"
kew-2871449,G,Cupressaceae,,Taxodium,,"distichum",var.,"imbricatum","(Nutt.) Croom",Accepted,,L,WCSP,385841,,"Cat. Pl. New Bern","ed. 2: No. 3048","","1837"
kew-2516542,G,Cupressaceae,,Taxodium,,"huegelii",,"","C.Lawson",Accepted,,H,WCSP,379380,,"Abietineae- List Pl. Fir Tribe","10: 66","","1851"
kew-2516538,G,Cupressaceae,,Tetraclinis,,"articulata",,"","(Vahl) Mast.",Accepted,,H,WCSP,379376,677193-1,"J. Roy. Hort. Soc.","14: 250","","1892"
kew-2433056,G,Cupressaceae,,Thuja,,"aphylla",,"","L.",Unresolved,,L,WCSP,377495,263887-1,"Cent. Pl. I","32","","1755"
tro-9400390,G,Cupressaceae,,Thuja,,"beverleyensis",,"","Hort. ex Rehder",Unresolved,,L,TRO,9400390,,"Stand. Cycl. Hort.","6: 3337","3337","1917"
tro-50007085,G,Cupressaceae,,Thuja,,"cristata",,"","Carrière",Unresolved,,L,TRO,50007085,,"Traité Gén. Conif. (ed. 2)","97","97",""
kew-2432944,G,Cupressaceae,,Thuja,,"koraiensis",,"","Nakai",Accepted,,H,WCSP,377464,677200-1,"Bot. Mag. (Tokyo)","33: 196","","1919"
kew-2432938,G,Cupressaceae,,Thuja,,"occidentalis",,"","L.",Accepted,,H,WCSP,378542,263956-1,"Sp. Pl.","1002","","1753"
kew-2433061,G,Cupressaceae,,Thuja,,"plicata",,"","Donn ex D.Don",Accepted,,H,WCSP,378546,60443333-2,"Descr. Pinus","2: 19","","1824"
kew-2433139,G,Cupressaceae,,Thuja,×,"plicatoides",,"","Seneta",Unresolved,,L,WCSP,378562,77074645-1,"Drzewa I Krzewy Iglaste","520","","1981"
kew-2433145,G,Cupressaceae,,Thuja,,"standishii",,"","(Gordon) Carrière",Accepted,,H,WCSP,378568,263978-1,"Traité Gén. Conif.","ed. 2: 108","","1867"
kew-2433122,G,Cupressaceae,,Thuja,,"sutchuenensis",,"","Franch.",Accepted,,H,WCSP,378550,320936-2,"J. Bot. (Morot)","13: 262","","1899"
kew-2434751,G,Cupressaceae,,Thujopsis,,"dolabrata",,"","(L.f.) Siebold & Zucc.",Accepted,,H,WCSP,378641,263878-1,"Fl. Jap.","2: 34","","1844"
kew-2605710,G,Cupressaceae,,Thujopsis,,"dolabrata",var.,"hondae","Makino",Accepted,,L,WCSP,381430,77078647-1,"Bot. Mag. (Tokyo)","15: 104","","1901"
tro-9400783,G,Cupressaceae,,Thujopsis,,"latifolia",,"","hort. ex Lavallée",Unresolved,,L,TRO,9400783,677209-1,"Arb. Segrez.","278","278","1877"
tro-9400781,G,Cupressaceae,,Thujopsis,,"tschugatskoi",,"","Hort. ex C. Koch",Unresolved,,L,TRO,9400781,,"Dendrologie","2: 166","166","1872"
kew-2466252,G,Cupressaceae,,Widdringtonia,,"nodiflora",,"","(L.) E.Powrie",Accepted,,L,WCSP,378724,294877-1,"J. S. African Bot.","38: 303","","1972"
kew-2466621,G,Cupressaceae,,Widdringtonia,,"schwarzii",,"","(Marloth) Mast.",Accepted,,H,WCSP,378742,,"J. Linn. Soc., Bot.","37: 269","","1905"
kew-2466623,G,Cupressaceae,,Widdringtonia,,"wallichii",,"","Endl. ex Carrière",Accepted,,H,WCSP,378744,,"Traité Gén. Conif.","ed. 2: 62","","1867"
kew-2466624,G,Cupressaceae,,Widdringtonia,,"whytei",,"","Rendle",Accepted,,H,WCSP,378745,264042-1,"Trans. Linn. Soc. London, Bot.","4: 60","","1894"
