ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2562417,G,Pinaceae,,Pinus,,"monophylla",,"","Torr. & Frém.",Accepted,,H,WCSP,380231,197026-2,"Rep. Exped. Rocky Mts.","319","","1845"
kew-2562404,G,Pinaceae,,Pinus,,"montezumae",,"","Lamb.",Accepted,,H,WCSP,380220,,"Descr. Pinus","ed. 3, 1: 39","","1832"
kew-2562431,G,Pinaceae,,Pinus,,"montezumae",var.,"gordoniana","(Hartw. ex Gordon) Silba",Accepted,,L,WCSP,380244,1053578-2,"Phytologia","68: 55","","1990"
kew-2562442,G,Pinaceae,,Pinus,,"monticola",,"","Douglas ex D.Don",Accepted,,H,WCSP,380255,,"Descr. Pinus","ed. 3, 2: 144 bis","","1832"
kew-2562444,G,Pinaceae,,Pinus,,"morrisonicola",,"","Hayata",Accepted,,H,WCSP,380257,677081-1,"Gard. Chron.","III, 43: 194","","1908"
kew-2562441,G,Pinaceae,,Pinus,,"mugo",,"","Turra",Accepted,,H,WCSP,380254,677083-1,"Giorn. Italia Sci. Nat.","1: 152","","1764"
kew-2562426,G,Pinaceae,,Pinus,,"muricata",,"","D.Don",Accepted,,H,WCSP,380239,314970-2,"Trans. Linn. Soc. London","17: 441","","1837"
kew-2562440,G,Pinaceae,,Pinus,×,"murraybanksiana",,"","Righter & Stockw.",Accepted,,H,WCSP,380253,677085-1,"Madroño","10: 69","","1949"
kew-459153,G,Pinaceae,,Pinus,×,"naxiorum",,"","Businský",Accepted,,H,WCSP,459153,77096421-1,"Harvard Pap. Bot.","13: 11","","2008"
kew-2562436,G,Pinaceae,,Pinus,×,"neilreichiana",,"","Reichardt",Accepted,,H,WCSP,380249,263141-1,"Verh. K. K. Zool.-Bot. Ges. Wien","26: 461","","1876"
kew-2562437,G,Pinaceae,,Pinus,,"nelsonii",,"","Shaw",Accepted,,H,WCSP,380250,197040-2,"Gard. Chron.","III, 36: 122","","1904"
kew-2562349,G,Pinaceae,,Pinus,,"nigra",,"","J.F.Arnold",Accepted,,H,WCSP,380171,677088-1,"Reise Mariazell Steyerm.","8","","1785"
kew-2872283,G,Pinaceae,,Pinus,,"nigra",subsp.,"dalmatica","(Vis.) Franco",Accepted,,L,WCSP,386333,,"Dendrol. Florest.","55","","1943"
kew-2872284,G,Pinaceae,,Pinus,,"nigra",subsp.,"laricio","Maire",Accepted,,L,WCSP,386334,,"Bull. Soc. Hist. Nat. Afrique N.","19: 66","","1928"
kew-2872363,G,Pinaceae,,Pinus,,"nigra",subsp.,"pallasiana","(Lamb.) Holmboe",Accepted,,L,WCSP,386357,,"Bergens Mus. Skr.","II, 1(2): 29","","1914"
kew-2872371,G,Pinaceae,,Pinus,,"nigra",subsp.,"salzmannii","(Dunal) Franco",Accepted,,L,WCSP,386365,60453586-2,"Dendrol. Florest.","56","","1943"
kew-2562379,G,Pinaceae,,Pinus,,"occidentalis",,"","Sw.",Accepted,,H,WCSP,380198,314862-2,"Prodr. Veg. Ind. Occ.","103","","1788"
kew-2562388,G,Pinaceae,,Pinus,,"oocarpa",,"","Schiede",Accepted,,H,WCSP,380206,,"Linnaea","12: 491","","1838"
kew-2562363,G,Pinaceae,,Pinus,,"orthophylla",,"","Businský",Accepted,,H,WCSP,380185,77061447-1,"Willdenowia","34: 229","","2004"
tro-24900827,G,Pinaceae,,Pinus,,"pallasiana",,"","D. Don",Accepted,,M,TRO,24900827,,"","","",""
kew-2562456,G,Pinaceae,,Pinus,,"palustris",,"","Mill.",Accepted,,H,WCSP,380268,263186-1,"Gard. Dict. ed. 8","14","","1768"
kew-2562536,G,Pinaceae,,Pinus,×,"parapumila",,"","P.Landry",Unresolved,,L,WCSP,380334,936903-1,"Phytologia","65: 479","","1989"
kew-2562542,G,Pinaceae,,Pinus,,"parviflora",,"","Siebold & Zucc.",Accepted,,H,WCSP,380339,263192-1,"Fl. Jap.","2: 27","","1842"
kew-2872391,G,Pinaceae,,Pinus,,"parviflora",var.,"pentaphylla","(Mayr) A.Henry",Accepted,,L,WCSP,386385,,"Trees Great Britain","5: 1033","","1910"
kew-2562541,G,Pinaceae,,Pinus,,"patula",,"","Schiede ex Schltdl. & Cham.",Accepted,,H,WCSP,380338,314961-2,"Linnaea","6: 354","","1831"
kew-2575920,G,Pinaceae,,Pinus,,"patula",var.,"longipedunculata","Loock ex Martínez",Accepted,,L,WCSP,381137,,"Pinos Mexic.","ed. 2: 333","","1948"
kew-2562550,G,Pinaceae,,Pinus,,"peuce",,"","Griseb.",Accepted,,H,WCSP,380345,263209-1,"Spic. Fl. Rumel.","2: 349","","1846"
kew-2562572,G,Pinaceae,,Pinus,,"pinaster",,"","Aiton",Accepted,,H,WCSP,380364,263216-1,"Hort. Kew.","3: 367","","1789"
kew-2872394,G,Pinaceae,,Pinus,,"pinaster",subsp.,"escarena","(Risso) K.Richt.",Accepted,,L,WCSP,386388,,"Pl. Eur.","1: 1","","1890"
kew-2872409,G,Pinaceae,,Pinus,,"pinaster",subsp.,"renoui","(Villar) Maire",Accepted,,L,WCSP,386403,,"in Fl. Afr. Nord","1: 145","","1952"
kew-2562576,G,Pinaceae,,Pinus,,"pinceana",,"","Gordon",Accepted,,H,WCSP,380368,263218-1,"Pinetum","204","","1858"
kew-2562556,G,Pinaceae,,Pinus,,"pinea",,"","L.",Accepted,,H,WCSP,380351,263221-1,"Sp. Pl.","1000","","1753"
kew-2562565,G,Pinaceae,,Pinus,,"ponderosa",,"","Douglas ex C.Lawson",Accepted,,H,WCSP,380358,307165-2,"Agric. Man.","354","","1836"
kew-2575951,G,Pinaceae,,Pinus,,"ponderosa",var.,"scopulorum","Engelm.",Accepted,,L,WCSP,381144,197063-2,"Bot. California","2: 126","","1880"
kew-2562473,G,Pinaceae,,Pinus,,"praetermissa",,"","Styles & McVaugh",Accepted,,H,WCSP,380278,282904-2,"Contr. Univ. Michigan Herb.","17: 310","","1990"
kew-2562475,G,Pinaceae,,Pinus,,"pringlei",,"","Shaw",Accepted,,H,WCSP,380280,197068-2,"Trees & Shrubs","1: 211","","1905"
kew-2562483,G,Pinaceae,,Pinus,,"pseudostrobus",,"","Lindl.",Accepted,,H,WCSP,380287,314879-2,"Edwards's Bot. Reg.","25(Misc.): 63","","1839"
kew-2575996,G,Pinaceae,,Pinus,,"pseudostrobus",var.,"apulcensis","(Lindl.) Shaw",Accepted,,L,WCSP,381161,,"Publ. Arnold Arbor.","1: 19","","1909"
kew-2575997,G,Pinaceae,,Pinus,,"pseudostrobus",f.,"protuberans","Martínez",Accepted,,L,WCSP,381162,197074-2,"Pinos Mexic.","ed. 2: 192","","1948"
kew-2562484,G,Pinaceae,,Pinus,,"pseudotaeda",,"","Ten.",Unresolved,,L,WCSP,380288,,"Index Seminum (NAP)","1857: 4","","1857"
kew-2562479,G,Pinaceae,,Pinus,,"pumila",,"","(Pall.) Regel",Accepted,,H,WCSP,380284,263243-1,"Index Seminum (LE)","1858: 23","","1859"
kew-2562461,G,Pinaceae,,Pinus,,"pungens",,"","Lamb.",Accepted,,H,WCSP,380272,927546-1,"Ann. Bot. (König & Sims)","2: 198","","1806"
kew-2562469,G,Pinaceae,,Pinus,,"quadrifolia",,"","Parl. ex Sudw.",Accepted,,H,WCSP,380276,282906-2,"Bull. Div. Forest. U.S.D.A.","14: 17","","1897"
tro-24901294,G,Pinaceae,,Pinus,,"quinquefolia",,"","David",Unresolved,,L,TRO,24901294,,"J. Trois. Voy.","1: 192","192","1875"
kew-2562495,G,Pinaceae,,Pinus,,"radiata",,"","D.Don",Accepted,,H,WCSP,380297,,"Trans. Linn. Soc. London","17: 442","","1837"
kew-2872492,G,Pinaceae,,Pinus,,"radiata",var.,"binata","(Engelm.) Lemmon",Accepted,,L,WCSP,386435,,"Cone-bear. Trees Pacif. Slope","ed. 3: 42","","1895"
tro-100367427,G,Pinaceae,,Pinus,,"reginae-ameliae",,"","K. Koch",Unresolved,,L,TRO,100367427,263258-1,"Dendrologie","2(2): 391 (index)","391 (index)","1873"
kew-2562516,G,Pinaceae,,Pinus,,"remota",,"","(Little) D.K.Bailey & Hawksw.",Accepted,,H,WCSP,380317,677096-1,"Phytologia","44: 129","","1979"
kew-2562500,G,Pinaceae,,Pinus,,"resinosa",,"","Aiton",Accepted,,H,WCSP,380302,263261-1,"Hort. Kew.","3: 367","","1789"
kew-2562513,G,Pinaceae,,Pinus,×,"rhaetica",,"","Brügger",Accepted,,H,WCSP,380314,,"Jahresber. Naturf. Ges. Graubündens","II, 29: 173","","1880"
kew-2562491,G,Pinaceae,,Pinus,,"rigida",,"","Mill.",Accepted,,H,WCSP,380293,263270-1,"Gard. Dict. ed. 8","10","","1768"
kew-2575982,G,Pinaceae,,Pinus,×,"rigitaeda",,"","S.K.Hyun & Ahn",Unresolved,,L,WCSP,381148,60441825-2,"Res. Rep. Inst. Forest Genet.","1: 35","","1959"
tro-24900214,G,Pinaceae,,Pinus,,"rigitaeda",,"","HYUN & Ahn",Accepted,,M,TRO,24900214,,"Res. Rep. Inst. Forest Genet.","1: 1–50","1","1959"
kew-2608256,G,Pinaceae,,Pinus,,"romaniae",,"","Dum.Cours.",Unresolved,,L,WCSP,381574,77090544-1,"Bot. Cult.","ed. 2, 6: 459","","1811"
kew-2562199,G,Pinaceae,,Pinus,,"roxburghii",,"","Sarg.",Accepted,,H,WCSP,380045,677098-1,"Silva N. Amer.","11: 9","","1897"
kew-2562143,G,Pinaceae,,Pinus,,"rzedowskii",,"","Madrigal & M.Caball.",Accepted,,H,WCSP,380002,197094-2,"Bol. Técn. Inst. Nac. Invest. Forest., Mexico","26: 1","","1969"
kew-2562153,G,Pinaceae,,Pinus,,"sabiniana",,"","Douglas",Accepted,,H,WCSP,380011,,"Descr. Pinus","ed. 3, 2: 144 bis","","1832"
tro-24900040,G,Pinaceae,,Pinus,,"sebirica",,"","Du Tour",Unresolved,,L,TRO,24900040,,"","","",""
kew-2562132,G,Pinaceae,,Pinus,,"serotina",,"","Michx.",Accepted,,H,WCSP,379991,263315-1,"Fl. Bor.-Amer.","2: 205","","1803"
kew-2562160,G,Pinaceae,,Pinus,,"sibirica",,"","Du Tour",Accepted,,H,WCSP,380017,77095028-1,"Nouv. Dict. Hist. Nat.","18: 18","","1803"
tro-24900217,G,Pinaceae,,Pinus,×,"sondereggeri",,"","H. H. Chapm.",Accepted,,M,TRO,24900217,,"","","",""
kew-2562176,G,Pinaceae,,Pinus,×,"spuria",,"","Domin",Unresolved,,L,WCSP,380030,677105-1,"Klíc Kvet. Ceskoslov.","984","","1928"
kew-2562155,G,Pinaceae,,Pinus,,"squamata",,"","X.W.Li",Accepted,,H,WCSP,380013,961408-1,"Acta Bot. Yunnan.","14: 259","","1992"
kew-2562154,G,Pinaceae,,Pinus,,"strobiformis",,"","Engelm.",Accepted,,H,WCSP,380012,197099-2,"Mem. Tour N. Mexico","102","","1848"
kew-459173,G,Pinaceae,,Pinus,,"strobiformis",subsp.,"veitchii","(Roezl) Frankis",Accepted,,L,WCSP,459173,77100771-1,"Int. Dendrol. Soc. Year Book","2008: 68","","2009"
kew-2562165,G,Pinaceae,,Pinus,,"strobus",,"","L.",Accepted,,H,WCSP,380022,263339-1,"Sp. Pl.","1001","","1753"
kew-2576026,G,Pinaceae,,Pinus,,"strobus",var.,"chiapensis","Martínez",Accepted,,L,WCSP,381185,197102-2,"Anales Inst. Biol. Univ. Nac. México","11: 81","","1940"
kew-2608257,G,Pinaceae,,Pinus,,"stylesii",,"","Frankis ex Businský",Accepted,,H,WCSP,381575,,"Acta Pruhon.","88: 6","","2008"
tro-50161070,G,Pinaceae,,Pinus,,"subpatula",,"","Roezl ex Gordon",Unresolved,,L,TRO,50161070,263343-1,"Pinetum Suppl.","84","84","1862"
kew-2562297,G,Pinaceae,,Pinus,,"sylvestris",,"","L.",Accepted,,H,WCSP,380126,263353-1,"Sp. Pl.","1000","","1753"
kew-2872511,G,Pinaceae,,Pinus,,"sylvestris",var.,"hamata","Steven",Accepted,,L,WCSP,386454,,"Bull. Soc. Imp. Naturalistes Moscou","11: 52","","1838"
kew-2872522,G,Pinaceae,,Pinus,,"sylvestris",var.,"mongholica","Litv.",Accepted,,L,WCSP,386465,,"Spisok Rast. Gerb. Russk. Fl. Bot. Muz. Imp. Akad. Nauk","5: 160","","1905"
kew-2562280,G,Pinaceae,,Pinus,,"tabuliformis",,"","Carrière",Accepted,,H,WCSP,380115,263356-1,"Traité Gén. Conif.","ed. 2: 510","","1867"
kew-2872563,G,Pinaceae,,Pinus,,"tabuliformis",var.,"mukdensis","(Uyeki ex Nakai) Uyeki",Accepted,,L,WCSP,386506,,"J. Chosen Nat. Hist. Soc.","3: 45","","1925"
kew-2872568,G,Pinaceae,,Pinus,,"tabuliformis",var.,"umbraculifera","Liou & Z.Wang",Accepted,,L,WCSP,386511,50958490-1,"Ill. Fl. Lign. Pl. N. E. China","548","","1958"
kew-2562300,G,Pinaceae,,Pinus,,"taeda",,"","L.",Accepted,,H,WCSP,380129,263357-1,"Sp. Pl.","1000","","1753"
kew-2562320,G,Pinaceae,,Pinus,,"taiwanensis",,"","Hayata",Accepted,,H,WCSP,380147,677109-1,"J. Bot. (Morot)","30(1): 307","","1911"
kew-2562321,G,Pinaceae,,Pinus,,"taiwanensis",var.,"damingshanensis","W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,380148,888222-1,"Acta Phytotax. Sin.","13(4): 85","","1975"
kew-2562310,G,Pinaceae,,Pinus,,"tecunumanii",,"","F.Schwerdtf. ex Eguiluz & J.P.Perry",Accepted,,H,WCSP,380137,315581-2,"Ci. Forest. (Mexico)","8(41): 4","","1983"
kew-2562305,G,Pinaceae,,Pinus,,"teocote",,"","Schied. ex Schltdl. & Cham.",Accepted,,H,WCSP,380132,263372-1,"Linnaea","5: 76","","1830"
kew-2562312,G,Pinaceae,,Pinus,,"thunbergii",,"","Parl.",Accepted,,H,WCSP,380139,263377-1,"Prodr.","16(2): 388","","1868"
kew-2562222,G,Pinaceae,,Pinus,,"torreyana",,"","Parry ex Carrière",Accepted,,H,WCSP,380059,282913-2,"Traité Gén. Conif.","326","","1855"
kew-2562224,G,Pinaceae,,Pinus,,"torreyana",subsp.,"insularis","J.R.Haller",Accepted,,L,WCSP,380061,282914-2,"Syst. Bot.","11: 45","","1986"
kew-2562226,G,Pinaceae,,Pinus,,"tropicalis",,"","Morelet",Accepted,,H,WCSP,380062,314858-2,"Rev. Hort. Côte d'Or","1: 106","","1885"
kew-2562206,G,Pinaceae,,Pinus,,"uncinata",,"","Ramond ex DC.",Accepted,,H,WCSP,380047,263396-1,"Fl. Franç.","ed. 3, 3: 726","","1805"
kew-2605210,G,Pinaceae,,Pinus,,"uncinata",subsp.,"uliginosa","(G.E.Neumann ex Wimm.) Businský",Accepted,,L,WCSP,381417,77080258-1,"Phyton (Horn)","46: 132","","2006"
tro-50233592,G,Pinaceae,,Pinus,,"vindelica",,"","Schott",Unresolved,,L,TRO,50233592,,"Forstwiss. Zentralbl.","1907: 278","278","1907"
kew-2562256,G,Pinaceae,,Pinus,,"virginiana",,"","Mill.",Accepted,,H,WCSP,380091,263413-1,"Gard. Dict. ed. 8","9","","1768"
kew-2562257,G,Pinaceae,,Pinus,,"wallichiana",,"","A.B.Jacks.",Accepted,,H,WCSP,380092,677118-1,"Bull. Misc. Inform. Kew","1938: 85","","1938"
kew-2562252,G,Pinaceae,,Pinus,,"wallichiana",var.,"parva","K.C.Sahni",Accepted,,L,WCSP,380087,971715-1,"Indian J. Forest.","12: 40","","1989"
kew-2562262,G,Pinaceae,,Pinus,,"wangii",,"","Hu & W.C.Cheng",Accepted,,H,WCSP,380097,677119-1,"Bull. Fan Mem. Inst. Biol.","n.s., 1: 191","","1948"
tro-50232734,G,Pinaceae,,Pinus,×,"wettsteinii",,"","Fritsch",Unresolved,,L,TRO,50232734,,"Oesterr. Bot. Z.","34: 153","153","1889"
tro-50142869,G,Pinaceae,,Pinus,,"xichangensis",,"","C.T. Kuan & L.J. Zhou",Unresolved,,L,TRO,50142869,,"Fl. Sichuanica","2: 54, pl. 22","54","1983"
kew-2562237,G,Pinaceae,,Pinus,,"yunnanensis",,"","Franch.",Accepted,,H,WCSP,380073,263419-1,"J. Bot. (Morot)","13: 253","","1899"
kew-2562245,G,Pinaceae,,Pinus,,"yunnanensis",var.,"pygmaea","(Hsueh f.) Hsueh f.",Accepted,,L,WCSP,380081,888223-1,"in Fl. Reipubl. Popul. Sin.","7: 258","","1978"
kew-2559351,G,Pinaceae,,Pseudolarix,,"amabilis",,"","(J.Nelson) Rehder",Accepted,,H,WCSP,379658,677125-1,"J. Arnold Arbor.","1: 53","","1919"
kew-2556782,G,Pinaceae,,Pseudotsuga,,"japonica",,"","(Shiras.) Beissn.",Accepted,,H,WCSP,379650,677138-1,"Mitt. Deutsch. Dendrol. Ges.","5: 62","","1896"
kew-2411179,G,Pinaceae,,Pseudotsuga,,"macrocarpa",,"","(Vasey) Mayr",Accepted,,H,WCSP,378313,,"Wald. Nordamer.","278","","1889"
kew-2556763,G,Pinaceae,,Pseudotsuga,,"menziesii",,"","(Mirb.) Franco",Accepted,,H,WCSP,379633,,"Conif. Duarum Nominibus","4","","1950"
kew-2577302,G,Pinaceae,,Pseudotsuga,,"menziesii",var.,"glauca","(Beissn.) Franco",Accepted,,L,WCSP,381195,,"Conif. Duarum Nominibus","6","","1950"
kew-2556765,G,Pinaceae,,Pseudotsuga,,"sinensis",,"","Dode",Accepted,,H,WCSP,379635,677145-1,"Bull. Soc. Dendrol. France","23-24: 58","","1912"
kew-2556766,G,Pinaceae,,Pseudotsuga,,"sinensis",var.,"brevifolia","(W.C.Cheng & L.K.Fu) Farjon & Silba",Accepted,,L,WCSP,379636,956143-1,"Phytologia","68: 71","","1990"
kew-2556768,G,Pinaceae,,Pseudotsuga,,"sinensis",var.,"gaussenii","(Flous) Silba",Accepted,,L,WCSP,379638,956144-1,"Phytologia","68: 71","","1990"
tro-50170666,G,Pinaceae,,Strobus,,"griffithii",,"","Moldenke",Unresolved,,L,TRO,50170666,,"Revista Sudamer. Bot.","6: 30","30","1939"
kew-2516507,G,Pinaceae,,Tsuga,,"canadensis",,"","(L.) Carrière",Accepted,,H,WCSP,379363,264005-1,"Traité Gén. Conif.","189","","1855"
kew-2516567,G,Pinaceae,,Tsuga,,"caroliniana",,"","Engelm.",Accepted,,H,WCSP,379383,264006-1,"Bot. Gaz.","6: 223","","1881"
kew-2516649,G,Pinaceae,,Tsuga,,"chinensis",,"","(Franch.) Pritz.",Accepted,,H,WCSP,379402,677214-1,"Bot. Jahrb. Syst.","29: 217","","1900"
kew-2516644,G,Pinaceae,,Tsuga,,"chinensis",var.,"oblongisquamata","W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,379398,888229-1,"Acta Phytotax. Sin.","13(4): 83","","1975"
kew-2516630,G,Pinaceae,,Tsuga,,"chinensis",var.,"robusta","W.C.Cheng & L.K.Fu",Accepted,,L,WCSP,379385,888230-1,"Acta Phytotax. Sin.","13(4): 83","","1975"
kew-2516637,G,Pinaceae,,Tsuga,,"diversifolia",,"","(Maxim.) Mast.",Accepted,,H,WCSP,379392,264007-1,"J. Linn. Soc., Bot.","18: 514","","1881"
kew-2516634,G,Pinaceae,,Tsuga,,"dumosa",,"","(D.Don) Eichler",Accepted,,H,WCSP,379389,,"Nat. Pflanzenfam.","2(1): 80","","1887"
kew-2516662,G,Pinaceae,,Tsuga,,"forrestii",,"","Downie",Accepted,,H,WCSP,379409,677218-1,"Notes Roy. Bot. Gard. Edinburgh","14: 18","","1923"
kew-2516641,G,Pinaceae,,Tsuga,,"heterophylla",,"","(Raf.) Sarg.",Accepted,,H,WCSP,379395,264010-1,"Silva N. Amer.","12: 78","","1898"
kew-2872681,G,Pinaceae,,Tsuga,×,"jeffreyi",,"","(A.Henry) A.Henry",Accepted,,H,WCSP,386592,,"Proc. Roy. Irish Acad.","34: 55","","1919"
tro-24900239,G,Pinaceae,,Tsuga,,"jeffreyi",,"","Aug. Henry",Unresolved,,L,TRO,24900239,,"","","",""
kew-2516752,G,Pinaceae,,Tsuga,,"mertensiana",,"","(Bong.) Carrière",Accepted,,H,WCSP,379433,264014-1,"Traité Gén. Conif.","ed. 2: 250","","1867"
kew-2516751,G,Pinaceae,,Tsuga,,"mertensiana",subsp.,"grandicona","Farjon",Accepted,,L,WCSP,379432,950286-1,"Proc. Kon. Nederl. Akad. Wetensch., C","91: 39","","1988"
kew-2516744,G,Pinaceae,,Tsuga,,"sieboldii",,"","Carrière",Accepted,,H,WCSP,379425,264018-1,"Traité Gén. Conif.","186","","1855"
tro-24900907,G,Pinaceae,,Tsuga,,"sieboldii",var.,"nana","(Endl.) Carrière",Accepted,,L,TRO,24900907,,"","","",""
tro-24900902,G,Pinaceae,,Tsuga,,"thuja",,"","A. Murr.",Unresolved,,L,TRO,24900902,,"","","",""
